temperature,humidity,gsr,pulse,label
30.8,17.0,272,1899,rahat
30.8,17.0,0,1901,rahat
30.8,17.0,276,1902,rahat
30.8,17.0,0,1904,rahat
30.8,17.0,273,1903,rahat
30.8,17.0,0,1903,rahat
30.8,17.0,274,1902,rahat
30.8,17.0,0,1901,rahat
30.8,17.0,271,1902,rahat
30.8,17.0,0,1904,rahat
30.8,17.0,282,1899,rahat
30.8,17.0,0,1901,rahat
30.8,17.0,272,1903,rahat
30.8,17.0,0,1899,rahat
30.8,17.0,273,1904,rahat
30.8,17.0,0,1901,rahat
30.8,17.0,275,1880,rahat
30.8,17.0,0,1859,rahat
30.8,17.0,279,1856,rahat
30.8,17.0,0,1860,rahat
30.8,17.0,278,1858,rahat
30.8,17.0,0,1845,rahat
30.8,17.0,280,1843,rahat
30.8,17.0,0,1845,rahat
30.8,17.0,275,1844,rahat
30.8,17.0,0,1843,rahat
30.8,17.0,287,1854,rahat
30.8,17.0,0,1855,rahat
30.8,17.0,282,1892,rahat
30.8,17.0,0,1974,rahat
30.8,17.0,277,1895,rahat
30.8,17.0,0,1895,rahat
30.8,17.0,278,1890,rahat
30.8,17.0,0,1903,rahat
30.8,17.0,273,1887,rahat
30.8,17.0,0,1893,rahat
30.8,17.0,275,1892,rahat
30.8,17.0,0,1895,rahat
30.8,17.0,278,1894,rahat
30.8,17.0,0,1898,rahat
30.2,17.0,239,1936,rahat
30.2,17.0,0,1935,rahat
30.2,17.0,281,1905,rahat
30.2,17.0,0,1861,rahat
30.2,17.0,292,1887,rahat
30.2,17.0,0,1878,rahat
30.2,17.0,281,1894,rahat
30.2,17.0,0,1890,rahat
30.2,17.0,285,1895,rahat
30.2,17.0,0,1894,rahat
30.2,17.0,285,1874,rahat
30.2,17.0,0,1894,rahat
30.2,17.0,278,1897,rahat
30.2,17.0,0,1894,rahat
30.2,17.0,274,1899,rahat
30.2,17.0,0,1906,rahat
30.2,17.0,275,1898,rahat
30.2,17.0,0,1887,rahat
30.2,17.0,282,1909,rahat
30.2,17.0,0,1903,rahat
30.2,17.0,278,1891,rahat
30.2,17.0,0,1905,rahat
30.2,17.0,282,1904,rahat
30.2,17.0,0,1895,rahat
30.2,17.0,281,1891,rahat
30.2,17.0,0,1884,rahat
30.2,17.0,290,1887,rahat
30.2,17.0,0,1917,rahat
30.2,17.0,285,1900,rahat
30.2,17.0,0,1899,rahat
30.2,17.0,286,1865,rahat
30.2,17.0,0,1872,rahat
30.1,17.0,278,1875,rahat
30.1,17.0,0,1881,rahat
29.8,18.0,278,1867,rahat
29.8,18.0,0,1879,rahat
29.8,18.0,286,1903,rahat
29.8,18.0,0,1858,rahat
29.8,18.0,283,1975,rahat
29.8,18.0,0,1913,rahat
29.8,18.0,274,1911,rahat
29.8,18.0,0,1906,rahat
29.8,18.0,272,1895,rahat
29.8,18.0,0,1915,rahat
29.8,18.0,282,1936,rahat
29.8,18.0,0,2052,rahat
29.8,18.0,299,1911,rahat
29.8,18.0,41,1279,rahat
29.8,18.0,263,1651,rahat
29.8,18.0,0,1744,rahat
29.8,18.0,261,1775,rahat
29.8,18.0,0,1927,rahat
29.8,18.0,240,1821,rahat
29.8,18.0,0,2135,rahat
29.8,18.0,276,1825,rahat
29.8,18.0,0,1917,rahat
29.8,18.0,322,1951,rahat
29.8,18.0,1,1858,rahat
29.8,18.0,311,1918,rahat
29.8,18.0,0,1926,rahat
29.8,18.0,274,1915,rahat
29.8,18.0,0,1910,rahat
29.8,18.0,272,1917,rahat
29.8,18.0,0,1920,rahat
29.8,18.0,263,1915,rahat
29.8,18.0,0,1913,rahat
29.7,18.0,274,1913,rahat
29.7,18.0,0,1915,rahat
29.4,18.0,272,1916,rahat
29.4,18.0,0,1915,rahat
29.3,18.0,272,1917,rahat
29.3,18.0,0,1923,rahat
29.3,18.0,273,1920,rahat
29.3,18.0,0,1918,rahat
29.3,18.0,274,1914,rahat
29.3,18.0,0,1917,rahat
29.3,18.0,276,2025,rahat
29.3,18.0,0,1953,rahat
29.3,18.0,263,1595,rahat
29.3,18.0,0,1872,rahat
29.3,18.0,272,2029,rahat
29.3,18.0,0,2022,rahat
29.3,18.0,272,1742,rahat
29.3,18.0,0,1793,rahat
29.3,18.0,272,1791,rahat
29.3,18.0,0,1804,rahat
29.3,18.0,272,1789,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,277,1793,rahat
29.3,18.0,0,1793,rahat
29.3,18.0,275,1792,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,272,1796,rahat
29.3,18.0,0,1793,rahat
29.3,18.0,271,1794,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,272,1791,rahat
29.3,18.0,0,1792,rahat
29.3,18.0,273,1795,rahat
29.3,18.0,0,1797,rahat
29.3,18.0,275,1792,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,273,1793,rahat
29.3,18.0,0,1797,rahat
29.3,18.0,272,1797,rahat
29.3,18.0,0,1798,rahat
29.3,18.0,273,1794,rahat
29.3,18.0,0,1791,rahat
29.3,18.0,272,1794,rahat
29.3,18.0,0,1802,rahat
29.3,18.0,275,1795,rahat
29.3,18.0,0,1797,rahat
29.3,18.0,272,1795,rahat
29.3,18.0,0,1797,rahat
29.3,18.0,270,1794,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,272,1799,rahat
29.3,18.0,0,1799,rahat
29.3,18.0,278,1806,rahat
29.3,18.0,0,1795,rahat
29.3,18.0,275,1793,rahat
29.3,18.0,0,1798,rahat
28.9,18.0,272,1798,rahat
28.9,18.0,0,1802,rahat
28.9,18.0,271,1802,rahat
28.9,18.0,0,1797,rahat
28.9,18.0,276,1803,rahat
28.9,18.0,0,1797,rahat
28.9,18.0,273,1793,rahat
28.9,18.0,0,1794,rahat
28.9,18.0,277,1806,rahat
28.9,18.0,0,2004,rahat
28.9,18.0,266,1920,rahat
28.9,18.0,0,1984,rahat
28.9,18.0,272,1930,rahat
28.9,18.0,0,1946,rahat
28.9,18.0,282,1978,rahat
28.9,18.0,0,1945,rahat
28.9,18.0,272,1910,rahat
28.9,18.0,0,1818,rahat
28.9,18.0,274,1936,rahat
28.9,18.0,0,1919,rahat
28.9,18.0,274,1833,rahat
28.9,18.0,0,1815,rahat
28.9,18.0,272,1585,rahat
28.9,18.0,0,750,rahat
28.9,18.0,247,679,rahat
28.9,18.0,0,1879,rahat
28.9,18.0,270,1767,rahat
28.9,18.0,0,1604,rahat
28.9,18.0,249,838,rahat
28.9,18.0,0,1844,rahat
28.9,18.0,294,2629,rahat
28.9,18.0,0,3107,rahat
28.9,18.0,274,1909,rahat
28.9,18.0,0,1913,rahat
28.9,18.0,272,1898,rahat
28.9,18.0,110,4095,rahat
28.9,18.0,319,4095,rahat
28.9,18.0,0,1797,rahat
28.9,18.0,273,1854,rahat
28.9,18.0,0,1852,rahat
28.9,18.0,272,1751,rahat
28.9,18.0,0,1851,rahat
28.9,18.0,272,1842,rahat
28.9,18.0,0,1849,rahat
28.9,18.0,284,1847,rahat
28.9,18.0,0,1851,rahat
28.9,18.0,276,1845,rahat
28.9,18.0,0,1843,rahat
28.9,18.0,269,1844,rahat
28.9,18.0,0,1847,rahat
28.9,18.0,273,1841,rahat
28.9,18.0,0,1849,rahat
28.9,18.0,275,1845,rahat
28.9,18.0,0,1845,rahat
28.9,18.0,279,1845,rahat
28.9,18.0,0,1847,rahat
28.9,18.0,272,1846,rahat
28.9,18.0,0,1845,rahat
23.8,32.0,511,1905,stresli
23.8,32.0,168,1908,stresli
23.8,32.0,845,1904,stresli
23.8,32.0,511,1905,stresli
23.8,32.0,659,1745,stresli
23.8,32.0,305,2034,stresli
23.8,32.0,258,1963,stresli
23.8,32.0,0,1839,stresli
23.8,32.0,270,594,stresli
23.8,32.0,0,1535,stresli
23.8,32.0,621,1779,stresli
23.8,32.0,289,998,stresli
23.8,32.0,768,473,stresli
23.8,32.0,371,1584,stresli
23.8,32.0,494,2416,stresli
23.8,32.0,48,3139,stresli
23.8,32.0,320,3777,stresli
23.8,32.0,0,3184,stresli
23.8,33.0,304,2670,stresli
23.8,33.0,0,3551,stresli
23.8,36.0,398,2979,stresli
23.8,36.0,52,2928,stresli
23.8,38.0,427,3920,stresli
23.8,38.0,74,2893,stresli
23.8,39.0,345,2559,stresli
23.8,39.0,70,4007,stresli
23.8,40.0,271,4039,stresli
23.8,40.0,0,3600,stresli
23.8,39.0,334,3924,stresli
23.8,39.0,3,2960,stresli
23.8,40.0,382,3247,stresli
23.8,40.0,69,3441,stresli
23.8,43.0,338,3171,stresli
23.8,43.0,67,3919,stresli
23.8,44.0,305,3558,stresli
23.8,44.0,0,2797,stresli
23.8,47.0,320,3113,stresli
23.8,47.0,0,3012,stresli
23.8,49.0,350,3056,stresli
23.8,49.0,33,2955,stresli
23.8,51.0,369,3035,stresli
23.8,51.0,56,2987,stresli
23.8,53.0,333,2974,stresli
23.8,53.0,6,2994,stresli
23.8,54.0,290,2977,stresli
23.8,54.0,0,2982,stresli
23.8,56.0,283,3002,stresli
23.8,56.0,0,3029,stresli
23.8,57.0,351,3111,stresli
23.8,57.0,15,3235,stresli
23.8,59.0,395,3266,stresli
23.8,59.0,75,3310,stresli
23.8,60.0,341,3437,stresli
23.8,60.0,34,3580,stresli
23.8,61.0,298,3824,stresli
23.8,61.0,0,3221,stresli
23.8,62.0,292,3803,stresli
23.8,62.0,0,4039,stresli
23.8,63.0,338,3344,stresli
23.8,63.0,16,3219,stresli
23.8,64.0,769,3382,stresli
23.8,64.0,400,957,stresli
23.8,55.0,495,2906,stresli
23.8,55.0,47,1584,stresli
23.8,53.0,321,2038,stresli
23.8,53.0,0,3348,stresli
23.8,52.0,355,1889,stresli
23.8,52.0,21,2064,stresli
23.8,50.0,688,1245,stresli
23.8,50.0,330,3284,stresli
23.8,49.0,648,3520,stresli
23.8,49.0,75,3848,stresli
23.8,48.0,337,3961,stresli
23.8,48.0,23,3941,stresli
23.8,48.0,291,3889,stresli
23.8,48.0,0,4038,stresli
23.8,50.0,342,4000,stresli
23.8,50.0,39,4015,stresli
23.8,52.0,432,4014,stresli
23.8,52.0,58,4003,stresli
23.8,54.0,321,4015,stresli
23.8,54.0,49,4016,stresli
23.8,56.0,284,4015,stresli
23.8,56.0,0,4013,stresli
23.8,57.0,511,4005,stresli
23.8,57.0,46,3984,stresli
23.8,59.0,381,4027,stresli
23.8,59.0,69,4043,stresli
23.8,60.0,525,3940,stresli
23.8,60.0,144,3169,stresli
23.8,60.0,305,3903,stresli
23.8,60.0,0,3980,stresli
23.8,59.0,324,3984,stresli
23.8,59.0,0,3993,stresli
23.8,59.0,370,3987,stresli
23.8,59.0,58,3984,stresli
23.8,59.0,359,3991,stresli
23.8,59.0,67,3984,stresli
23.8,60.0,307,3991,stresli
23.8,60.0,14,3984,stresli
23.8,61.0,288,3992,stresli
23.8,61.0,0,3989,stresli
23.8,61.0,327,3987,stresli
23.8,61.0,0,3982,stresli
23.8,62.0,371,3979,stresli
23.8,62.0,61,3982,stresli
23.8,62.0,355,3981,stresli
23.8,62.0,49,3971,stresli
23.8,63.0,298,3981,stresli
23.8,63.0,0,3983,stresli
23.8,63.0,295,3967,stresli
23.8,63.0,0,3983,stresli
23.8,64.0,336,3985,stresli
23.8,64.0,13,3984,stresli
23.8,64.0,367,3982,stresli
23.8,64.0,67,3983,stresli
23.7,65.0,347,3983,stresli
23.7,65.0,48,3973,stresli
23.4,65.0,299,3985,stresli
23.4,65.0,7,3984,stresli
23.4,66.0,400,1872,stresli
23.4,66.0,61,976,stresli
23.4,56.0,265,1922,stresli
23.4,56.0,0,2158,stresli
23.4,54.0,255,1804,stresli
23.4,54.0,0,1379,stresli
23.4,53.0,409,1316,stresli
23.4,53.0,48,4064,stresli
23.4,51.0,389,4077,stresli
23.4,51.0,42,4073,stresli
23.4,51.0,386,4075,stresli
23.4,51.0,82,4073,stresli
23.4,53.0,363,4074,stresli
23.4,53.0,59,4071,stresli
23.4,54.0,319,4068,stresli
23.4,54.0,26,4078,stresli
23.4,56.0,287,4065,stresli
23.4,56.0,0,4071,stresli
23.4,57.0,297,4069,stresli
23.4,57.0,0,4071,stresli
23.4,59.0,341,4075,stresli
23.4,59.0,0,4063,stresli
23.4,59.0,369,4063,stresli
23.4,59.0,50,4067,stresli
23.4,61.0,394,4069,stresli
23.4,61.0,80,4075,stresli
23.4,62.0,367,4062,stresli
23.4,62.0,64,4067,stresli
23.4,63.0,304,4065,stresli
23.4,63.0,0,4080,stresli
23.4,63.0,277,4079,stresli
23.4,63.0,0,4071,stresli
23.4,64.0,320,4077,stresli
23.4,64.0,0,4077,stresli
23.4,64.0,353,4081,stresli
23.4,64.0,49,4081,stresli
23.4,65.0,394,4079,stresli
23.4,65.0,78,4066,stresli
23.4,66.0,370,4073,stresli
23.4,66.0,83,4078,stresli
23.4,67.0,300,2936,stresli
23.4,67.0,115,3222,stresli
23.4,67.0,244,3203,stresli
23.4,67.0,0,3369,stresli
23.4,66.0,278,3308,stresli
23.4,66.0,0,4061,stresli
23.4,64.0,345,3977,stresli
23.4,64.0,34,3902,stresli
23.4,64.0,365,3984,stresli
23.4,64.0,78,4006,stresli
23.4,65.0,349,3991,stresli
23.4,65.0,77,4000,stresli
23.4,65.0,294,3986,stresli
23.4,65.0,2,3955,stresli
23.4,65.0,291,3946,stresli
23.4,65.0,0,3935,stresli
23.4,66.0,323,3951,stresli
23.4,66.0,16,3966,stresli
23.4,66.0,361,3960,stresli
23.4,66.0,51,3959,stresli
23.4,67.0,533,1410,stresli
23.4,67.0,130,1729,stresli
23.4,58.0,659,1742,stresli
23.4,58.0,308,1634,stresli
23.4,56.0,613,1699,stresli
23.4,56.0,318,1744,stresli
23.4,54.0,359,1776,stresli
23.4,54.0,96,1826,stresli
23.4,53.0,209,1717,stresli
23.4,53.0,0,1635,stresli
23.4,52.0,486,1495,stresli
23.4,52.0,7,3424,stresli
23.4,50.0,370,4059,stresli
23.4,50.0,0,4018,stresli
23.4,49.0,361,4033,stresli
23.4,49.0,66,4039,stresli
23.4,50.0,366,4050,stresli
23.4,50.0,436,4045,stresli
23.4,51.0,322,4018,stresli
23.4,51.0,97,4047,stresli
23.4,51.0,283,4039,stresli
23.4,51.0,2,4043,stresli
23.4,52.0,281,4047,stresli
23.4,52.0,0,4073,stresli
23.4,53.0,318,4070,stresli
23.4,53.0,0,4051,stresli
23.4,53.0,999,2821,stresli
23.4,53.0,528,4081,stresli
23.4,53.0,455,4075,stresli
23.4,53.0,74,4085,stresli
23.4,52.0,383,4087,stresli
23.4,52.0,92,4049,stresli
23.4,53.0,259,0,stresli
23.4,53.0,23,4074,stresli
23.4,53.0,284,3987,stresli
23.4,53.0,0,4014,stresli
23.4,54.0,288,3997,stresli
23.4,54.0,0,3998,stresli
23.4,55.0,321,3994,stresli
23.4,55.0,1,3999,stresli
23.4,56.0,386,3993,stresli
23.4,56.0,52,3997,stresli
23.4,57.0,404,3986,stresli
23.4,57.0,128,3997,stresli
23.4,58.0,345,3995,stresli
23.4,58.0,64,3993,stresli
23.4,59.0,306,3995,stresli
23.4,59.0,0,3997,stresli
23.4,59.0,278,3995,stresli
23.4,59.0,0,4001,stresli
23.4,60.0,314,4005,stresli
23.4,60.0,1,3998,stresli
23.4,61.0,350,4001,stresli
23.4,61.0,70,4000,stresli
23.4,61.0,390,4009,stresli
23.4,61.0,81,4053,stresli
23.4,62.0,453,4077,stresli
23.4,62.0,203,4075,stresli
23.4,62.0,278,3971,stresli
23.4,62.0,48,4029,stresli
23.4,37.0,267,1920,stresli
23.4,37.0,59,1772,stresli
23.4,37.0,217,1977,stresli
23.4,37.0,0,2929,stresli
23.4,37.0,318,1809,stresli
23.4,37.0,0,1805,stresli
23.4,37.0,641,2095,stresli
23.4,37.0,266,1921,stresli
23.4,37.0,786,1706,stresli
23.4,37.0,266,1950,stresli
23.4,37.0,677,1925,stresli
23.4,37.0,466,4004,stresli
23.4,37.0,342,3952,stresli
23.4,37.0,50,3806,stresli
23.4,38.0,272,3834,stresli
23.4,38.0,0,3808,stresli
23.4,41.0,282,3805,stresli
23.4,41.0,0,3834,stresli
23.4,44.0,405,3825,stresli
23.4,44.0,33,3301,stresli
23.4,46.0,427,3554,stresli
23.4,46.0,101,3549,stresli
23.4,49.0,354,3472,stresli
23.4,49.0,69,3479,stresli
23.4,50.0,277,3473,stresli
23.4,50.0,10,3487,stresli
23.8,53.0,259,3494,stresli
23.8,53.0,0,3493,stresli
23.8,54.0,284,3488,stresli
23.8,54.0,0,3493,stresli
23.8,56.0,327,3487,stresli
23.8,56.0,19,3485,stresli
23.8,57.0,366,3503,stresli
23.8,57.0,65,3514,stresli
23.8,59.0,372,3991,stresli
23.8,59.0,94,3943,stresli
23.8,60.0,311,3795,stresli
23.8,60.0,49,3902,stresli
23.8,61.0,275,3938,stresli
23.8,61.0,0,3938,stresli
23.8,62.0,276,3943,stresli
23.8,62.0,0,3970,stresli
23.8,63.0,331,3970,stresli
23.8,63.0,11,3996,stresli
23.8,64.0,358,3989,stresli
23.8,64.0,62,4001,stresli
23.8,65.0,378,4005,stresli
23.8,65.0,74,4005,stresli
23.8,66.0,326,4003,stresli
23.8,66.0,29,4010,stresli
23.8,67.0,285,4009,stresli
23.8,67.0,0,4016,stresli
23.8,68.0,256,4027,stresli
23.8,68.0,0,4013,stresli
23.8,68.0,321,4026,stresli
23.8,68.0,43,4027,stresli
23.8,69.0,349,4023,stresli
23.8,69.0,70,4015,stresli
23.8,69.0,335,4023,stresli
23.8,69.0,55,4003,stresli
23.8,69.0,750,1773,stresli
23.8,69.0,464,1868,stresli
23.4,54.0,426,1920,stresli
23.4,54.0,229,1712,stresli
23.4,52.0,198,0,stresli
23.4,52.0,0,3227,stresli
23.4,50.0,272,3168,stresli
23.4,50.0,0,3179,stresli
23.4,50.0,346,4043,stresli
23.4,50.0,48,4039,stresli
23.4,52.0,378,4043,stresli
23.4,52.0,67,4032,stresli
23.4,53.0,342,4019,stresli
23.4,53.0,45,4033,stresli
23.4,54.0,314,4042,stresli
23.4,54.0,0,3888,stresli
23.4,56.0,290,3948,stresli
23.4,56.0,0,3952,stresli
23.4,57.0,345,3953,stresli
23.4,57.0,0,3909,stresli
23.4,59.0,371,3952,stresli
23.4,59.0,51,3955,stresli
23.4,60.0,367,3974,stresli
23.4,60.0,61,3969,stresli
23.4,61.0,334,3973,stresli
23.4,61.0,28,3974,stresli
23.4,62.0,288,3982,stresli
23.4,62.0,0,3989,stresli
23.4,63.0,275,3976,stresli
23.4,63.0,0,3983,stresli
23.4,64.0,326,3989,stresli
23.4,64.0,30,3984,stresli
23.4,65.0,369,3984,stresli
23.4,65.0,49,3984,stresli
23.4,66.0,368,3969,stresli
23.4,66.0,69,3994,stresli
23.4,67.0,329,3974,stresli
23.4,67.0,48,3971,stresli
23.4,68.0,297,3967,stresli
23.4,68.0,16,3985,stresli
23.4,69.0,291,3968,stresli
23.4,69.0,0,3984,stresli
23.4,69.0,326,3973,stresli
23.4,69.0,10,3985,stresli
23.4,69.0,368,3986,stresli
23.4,69.0,56,3994,stresli
23.4,70.0,353,3989,stresli
23.4,70.0,64,3968,stresli
23.4,70.0,309,3984,stresli
23.4,70.0,11,3993,stresli
23.4,71.0,298,3968,stresli
23.4,71.0,0,4034,stresli
23.4,71.0,317,4013,stresli
23.4,71.0,3,4021,stresli
23.4,72.0,368,4019,stresli
23.4,72.0,42,3216,stresli
23.4,72.0,357,4055,stresli
23.4,72.0,18,2403,stresli
23.4,73.0,267,2359,stresli
23.4,73.0,0,2076,stresli
23.4,73.0,253,3312,çok stresli
23.4,73.0,0,3802,çok stresli
23.4,67.0,292,3647,çok stresli
23.4,67.0,0,3723,çok stresli
23.4,65.0,367,3655,çok stresli
23.4,65.0,34,3855,çok stresli
23.4,64.0,371,3858,çok stresli
23.4,64.0,59,4074,çok stresli
23.4,65.0,370,3775,çok stresli
23.4,65.0,65,3995,çok stresli
23.4,65.0,300,4039,çok stresli
23.4,65.0,6,4060,çok stresli
23.4,66.0,255,4062,çok stresli
23.4,66.0,0,2357,çok stresli
23.4,66.0,256,2330,çok stresli
23.4,66.0,0,0,çok stresli
23.4,67.0,387,4062,çok stresli
23.4,67.0,49,4054,çok stresli
23.4,68.0,376,4065,çok stresli
23.4,68.0,10,0,çok stresli
23.4,68.0,158,0,çok stresli
23.4,68.0,53,4057,çok stresli
23.4,69.0,273,4061,çok stresli
23.4,69.0,0,4052,çok stresli
23.4,69.0,278,4060,çok stresli
23.4,69.0,0,4062,çok stresli
23.4,69.0,363,4049,çok stresli
23.4,69.0,70,4059,çok stresli
23.4,69.0,351,4061,çok stresli
23.4,69.0,80,4054,çok stresli
23.4,70.0,276,4059,çok stresli
23.4,70.0,14,4063,çok stresli
23.4,70.0,263,4060,çok stresli
23.4,70.0,0,4065,çok stresli
23.4,71.0,317,4067,çok stresli
23.4,71.0,0,4066,çok stresli
23.4,71.0,338,4063,çok stresli
23.4,71.0,44,4071,çok stresli
23.4,71.0,321,4068,çok stresli
23.4,71.0,48,4059,çok stresli
23.4,72.0,287,4067,çok stresli
23.4,72.0,0,4053,çok stresli
23.4,72.0,275,4075,çok stresli
23.4,72.0,0,4051,çok stresli
23.4,72.0,329,4065,çok stresli
23.4,72.0,33,4058,çok stresli
23.4,72.0,352,4059,çok stresli
23.4,72.0,63,4059,çok stresli
23.4,73.0,349,4066,çok stresli
23.4,73.0,64,4058,çok stresli
23.4,73.0,288,4075,çok stresli
23.4,73.0,9,4074,çok stresli
23.4,73.0,273,4061,çok stresli
23.4,73.0,0,4061,çok stresli
23.4,73.0,282,4055,çok stresli
23.4,73.0,0,4055,çok stresli
23.4,73.0,304,4061,çok stresli
23.4,73.0,48,4057,çok stresli
23.4,73.0,339,4058,çok stresli
23.4,73.0,49,4066,çok stresli
23.4,73.0,571,1937,çok stresli
23.4,73.0,257,1941,çok stresli
23.4,63.0,304,1936,çok stresli
23.4,63.0,21,2001,çok stresli
23.4,61.0,238,2674,çok stresli
23.4,61.0,0,2283,çok stresli
23.2,59.0,304,1954,çok stresli
23.2,59.0,0,1822,çok stresli
23.0,57.0,464,1803,çok stresli
23.0,57.0,142,1833,çok stresli
23.0,55.0,558,4067,çok stresli
23.0,55.0,219,4082,çok stresli
23.0,53.0,454,4053,çok stresli
23.0,53.0,94,4051,çok stresli
23.0,52.0,277,4059,çok stresli
23.0,52.0,14,4044,çok stresli
23.0,51.0,287,4055,çok stresli
23.0,51.0,3,4054,çok stresli
23.0,52.0,288,4043,çok stresli
23.0,52.0,0,4052,çok stresli
23.4,54.0,320,4048,çok stresli
23.4,54.0,46,4048,çok stresli
23.4,54.0,336,3915,çok stresli
23.4,54.0,45,4063,çok stresli
23.4,56.0,304,4047,çok stresli
23.4,56.0,11,3913,çok stresli
23.4,58.0,297,4041,çok stresli
23.4,58.0,0,4049,çok stresli
23.4,58.0,289,3819,çok stresli
23.4,58.0,0,3974,çok stresli
23.4,59.0,327,3949,çok stresli
23.4,59.0,29,3870,çok stresli
23.4,59.0,331,3909,çok stresli
23.4,59.0,44,3696,çok stresli
23.4,60.0,304,4047,çok stresli
23.4,60.0,20,4055,çok stresli
23.4,60.0,302,4063,çok stresli
23.4,60.0,0,4062,çok stresli
23.4,61.0,283,4055,çok stresli
23.4,61.0,0,4049,çok stresli
23.4,61.0,307,4059,çok stresli
23.4,61.0,7,4055,çok stresli
23.4,62.0,321,4050,çok stresli
23.4,62.0,21,4046,çok stresli
23.4,62.0,322,4026,çok stresli
23.4,62.0,46,4061,çok stresli
23.4,62.0,310,4061,çok stresli
23.4,62.0,5,4062,çok stresli
23.4,63.0,279,4055,çok stresli
23.4,63.0,0,4057,çok stresli
23.4,63.0,297,4063,çok stresli
23.4,63.0,0,4065,çok stresli
23.4,63.0,324,4079,çok stresli
23.4,63.0,5,4057,çok stresli
23.4,63.0,336,4060,çok stresli
23.4,63.0,39,4053,çok stresli
23.4,63.0,319,4048,çok stresli
23.4,63.0,10,4053,çok stresli
23.4,64.0,279,4042,çok stresli
23.4,64.0,0,4063,çok stresli
23.4,64.0,237,2162,stresli
23.4,64.0,0,2030,stresli
23.4,58.0,417,1968,stresli
23.4,58.0,54,2009,stresli
23.4,56.0,560,2022,stresli
23.4,56.0,217,2060,stresli
23.4,55.0,555,4043,stresli
23.4,55.0,199,2190,stresli
23.4,53.0,288,2006,stresli
23.4,53.0,0,2087,stresli
23.4,52.0,234,2006,stresli
23.4,52.0,0,2027,stresli
23.4,51.0,329,1810,stresli
23.4,51.0,10,4026,stresli
23.4,50.0,541,4031,stresli
23.4,50.0,65,4022,stresli
23.4,49.0,339,4019,stresli
23.4,49.0,48,4032,stresli
23.4,50.0,301,4019,stresli
23.4,50.0,15,4023,stresli
23.4,51.0,270,4007,stresli
23.4,51.0,0,3990,stresli
23.4,52.0,287,4017,stresli
23.4,52.0,0,4023,stresli
23.4,53.0,311,4016,stresli
23.4,53.0,33,4049,stresli
23.4,54.0,427,3958,stresli
23.4,54.0,298,3925,stresli
23.4,54.0,385,3949,stresli
23.4,54.0,99,3920,stresli
23.4,53.0,256,4063,stresli
23.4,53.0,0,4078,stresli
23.4,52.0,336,4070,stresli
23.4,52.0,0,4071,stresli
23.4,51.0,316,4077,stresli
23.4,51.0,66,4064,stresli
23.4,51.0,349,4071,stresli
23.4,51.0,64,4067,stresli
23.4,51.0,299,4070,stresli
23.4,51.0,1,4073,stresli
23.4,52.0,271,4070,stresli
23.4,52.0,0,4067,stresli
23.4,53.0,363,4070,stresli
23.4,53.0,31,4071,stresli
23.4,52.0,579,4069,stresli
23.4,52.0,247,4080,stresli
23.4,51.0,621,4063,stresli
23.4,51.0,310,4095,stresli
23.4,50.0,437,4091,stresli
23.4,50.0,169,4091,stresli
23.4,49.0,235,2125,stresli
23.4,49.0,0,2186,stresli
23.4,48.0,224,1264,stresli
23.4,48.0,0,2003,stresli
23.4,47.0,418,1442,stresli
23.4,47.0,51,1939,stresli
23.4,47.0,573,1939,stresli
23.4,47.0,244,2143,stresli
23.4,46.0,582,1935,stresli
23.4,46.0,204,1939,stresli
23.8,36.0,778,3222,stresli
23.8,36.0,202,3538,stresli
23.8,36.0,368,3749,stresli
23.8,36.0,64,3773,stresli
23.8,36.0,313,3810,stresli
23.8,36.0,15,3898,stresli
23.8,39.0,282,3613,stresli
23.8,39.0,0,3787,stresli
23.8,42.0,295,3770,stresli
23.8,42.0,0,4083,stresli
23.8,45.0,330,2849,stresli
23.8,45.0,0,2859,stresli
23.8,48.0,340,3167,stresli
23.8,48.0,48,2919,stresli
23.8,50.0,334,2973,stresli
23.8,50.0,49,3066,stresli
23.8,53.0,314,4079,stresli
23.8,53.0,20,4086,stresli
23.8,56.0,284,4086,stresli
23.8,56.0,0,4084,stresli
23.8,58.0,301,4079,stresli
23.8,58.0,0,4082,stresli
24.1,60.0,332,4077,stresli
24.1,60.0,37,4079,stresli
24.1,62.0,365,4069,stresli
24.1,62.0,65,4094,stresli
24.1,64.0,345,4080,stresli
24.1,64.0,53,4082,stresli
24.1,65.0,300,4075,stresli
24.1,65.0,0,4080,stresli
24.1,67.0,287,4075,stresli
24.1,67.0,0,4069,stresli
24.1,69.0,303,4080,stresli
24.1,69.0,0,4081,stresli
24.1,69.0,337,4080,stresli
24.1,69.0,28,4075,stresli
24.1,71.0,368,4079,stresli
24.1,71.0,75,4079,stresli
24.1,71.0,349,4072,stresli
24.1,71.0,46,4074,stresli
24.1,72.0,306,4076,stresli
24.1,72.0,16,4075,stresli
24.1,73.0,279,4079,stresli
24.1,73.0,0,4079,stresli
24.1,73.0,301,4070,stresli
24.1,73.0,16,4080,stresli
24.1,74.0,359,4078,stresli
24.1,74.0,41,4075,stresli
24.1,75.0,366,4080,stresli
